"DateTime","Unique buyers","Unique buyers"
"2022-01-14 00:00:00",132,132
"2022-01-15 00:00:00",98,98
"2022-01-16 00:00:00",98,98
"2022-01-17 00:00:00",78,78
"2022-01-18 00:00:00",75,75
"2022-01-19 00:00:00",71,71
"2022-01-20 00:00:00",66,66
"2022-01-21 00:00:00",86,86
"2022-01-22 00:00:00",107,107
"2022-01-23 00:00:00",63,63
"2022-01-24 00:00:00",81,81
"2022-01-25 00:00:00",80,80
"2022-01-26 00:00:00",85,85
"2022-01-27 00:00:00",101,101
"2022-01-28 00:00:00",90,90
"2022-01-29 00:00:00",73,73
"2022-01-30 00:00:00",46,46
"2022-01-31 00:00:00",80,80
"2022-02-01 00:00:00",69,69
"2022-02-02 00:00:00",192,192
"2022-02-03 00:00:00",72,72
"2022-02-04 00:00:00",81,81
"2022-02-05 00:00:00",46,46
"2022-02-06 00:00:00",40,40
"2022-02-07 00:00:00",56,56
"2022-02-08 00:00:00",56,56
"2022-02-09 00:00:00",63,63
"2022-02-10 00:00:00",574,574
"2022-02-11 00:00:00",73,73
"2022-02-12 00:00:00",49,49
"2022-02-13 00:00:00",41,41
"2022-02-14 00:00:00",64,64
"2022-02-15 00:00:00",56,56
"2022-02-16 00:00:00",52,52
"2022-02-17 00:00:00",58,58
"2022-02-18 00:00:00",49,49
"2022-02-19 00:00:00",53,53
"2022-02-20 00:00:00",44,44
"2022-02-21 00:00:00",49,49
"2022-02-22 00:00:00",43,43
"2022-02-23 00:00:00",40,40
"2022-02-24 00:00:00",61,61
"2022-02-25 00:00:00",53,53
"2022-02-26 00:00:00",33,33
"2022-02-27 00:00:00",37,37
"2022-02-28 00:00:00",48,48
"2022-03-01 00:00:00",42,42
"2022-03-02 00:00:00",42,42
"2022-03-03 00:00:00",293,293
"2022-03-04 00:00:00",61,61
"2022-03-05 00:00:00",41,41
"2022-03-06 00:00:00",33,33
"2022-03-07 00:00:00",53,53
"2022-03-08 00:00:00",41,41
"2022-03-09 00:00:00",39,39
"2022-03-10 00:00:00",38,38
"2022-03-11 00:00:00",31,31
"2022-03-12 00:00:00",42,42
"2022-03-13 00:00:00",31,31
"2022-03-14 00:00:00",38,38
"2022-03-15 00:00:00",44,44
"2022-03-16 00:00:00",44,44
"2022-03-17 00:00:00",39,39
"2022-03-18 00:00:00",41,41
"2022-03-19 00:00:00",29,29
"2022-03-20 00:00:00",35,35
"2022-03-21 00:00:00",47,47
"2022-03-22 00:00:00",28,28
"2022-03-23 00:00:00",36,36
"2022-03-24 00:00:00",47,47
"2022-03-25 00:00:00",30,30
"2022-03-26 00:00:00",30,30
"2022-03-27 00:00:00",23,23
"2022-03-28 00:00:00",45,45
"2022-03-29 00:00:00",33,33
"2022-03-30 00:00:00",30,30
"2022-03-31 00:00:00",45,45
"2022-04-01 00:00:00",34,34
"2022-04-02 00:00:00",30,30
"2022-04-03 00:00:00",51,51
"2022-04-04 00:00:00",49,49
"2022-04-05 00:00:00",54,54
"2022-04-06 00:00:00",43,43
"2022-04-07 00:00:00",151,151
"2022-04-08 00:00:00",34,34
"2022-04-09 00:00:00",36,36
"2022-04-10 00:00:00",27,27
"2022-04-11 00:00:00",30,30
"2022-04-12 00:00:00",29,29
"2022-04-13 00:00:00",27,27
"2022-04-14 00:00:00",28,28
"2022-04-15 00:00:00",44,44
"2022-04-16 00:00:00",28,28
"2022-04-17 00:00:00",21,21
"2022-04-18 00:00:00",24,24
"2022-04-19 00:00:00",22,22
"2022-04-19 23:59:59",19,19
"2022-04-20 23:59:59",25,25
"2022-04-21 23:59:59",27,27
"2022-04-22 23:59:59",46,46
"2022-04-23 23:59:59",31,31
"2022-04-24 23:59:59",20,20
"2022-04-25 23:59:59",45,45
"2022-04-26 23:59:59",28,28
"2022-04-27 23:59:59",114,114
"2022-04-28 23:59:59",32,32
"2022-04-29 23:59:59",49,49
"2022-04-30 23:59:59",28,28
"2022-05-01 23:59:59",32,32
"2022-05-04 00:00:00",22,22
"2022-05-05 00:00:00",34,34
"2022-05-06 00:00:00",38,38
"2022-05-07 00:00:00",38,38
"2022-05-08 00:00:00",24,24
"2022-05-09 00:00:00",56,56
"2022-05-10 00:00:00",40,40
"2022-05-11 00:00:00",51,51
"2022-05-12 00:00:00",52,52
"2022-05-13 00:00:00",62,62
"2022-05-14 00:00:00",63,63
"2022-05-15 00:00:00",46,46
"2022-05-16 00:00:00",53,53
