date,weighted,close,high,low,open,volume
2018-03-27 9:03,461.67,449,493,445,486.75,70690800.36
2018-03-28 9:03,448.52,445.47,464.89,439.18,449,41778706.52
2018-03-29 9:03,404.57,383.29,448,379.1,445.47,112855998.3
2018-03-30 9:03,382.67,394.46,411,365,383.29,106543458.1
2018-03-31 9:03,405.46,394.54,435,388.88,394.46,58599887.94
2018-04-01 9:04,377.77,378.18,400.65,360,394.54,41008442.11
2018-04-02 9:04,385.03,384,393.95,375.36,378.18,34497306.85
2018-04-03 9:04,402,416.38,421.59,380.89,384,61428715.59
2018-04-04 9:04,388.91,378.43,418,370.08,416.38,44603966.69
2018-04-05 9:04,377.69,381.55,387.2,366.54,378.43,34236417.33
2018-04-06 9:04,371.76,370.32,386.21,363.33,381.55,33203912.28
2018-04-07 9:04,384.5,384.61,395.9,369.2,370.32,22970472.55
2018-04-08 9:04,395.46,399.9,404.1,384.61,384.61,24419086.11
2018-04-09 9:04,404.54,398.8,432,388,399.9,51553120.82
2018-04-10 9:04,404.8,415.45,418.26,392.25,398.8,27867928.26
2018-04-11 9:04,420.49,430.81,433.83,410.11,415.45,37324786.17
2018-04-12 9:04,457.7,493.41,497,413.81,430.81,109178070.5
2018-04-13 9:04,504.61,495.22,529.36,481.18,493.41,113460455.6
2018-04-14 9:04,501.13,502.4,513.86,488,495.22,38140848.54
2018-04-15 9:04,520.55,533.74,534.57,502.4,502.4,50914422.3
2018-04-16 9:04,512.32,511.28,537.5,498.29,533.74,65529419.96
2018-04-17 9:04,510.22,502.42,521.94,500.49,511.28,47877821.66
2018-04-18 9:04,514.3,525.89,526.49,501.2,502.42,49352794.85
2018-04-19 9:04,545.49,567.29,569.95,521.18,525.89,69420999.5
2018-04-20 9:04,586.28,617.17,622.22,557.4,567.29,103958082.7
2018-04-21 9:04,602.67,605.16,624.21,572,617.17,60376723.18
2018-04-22 9:04,625.09,621,643.47,590.7,605.16,56641400.73
2018-04-23 9:04,638.62,642.85,647.47,618.7,621,58590990.78
2018-04-24 9:04,688.79,703.38,711,642.85,642.85,137803751.2
2018-04-25 9:04,637.18,617.49,704,578.75,703.38,206525892.9
2018-04-26 9:04,628.77,661.13,666.82,600,617.49,88742659.25
2018-04-27 9:04,664.77,642.77,685.91,639.25,661.13,74188522.16
2018-04-28 9:04,676.69,682,692.58,638.7,642.77,49824657.9
2018-04-29 9:04,683.3,687.51,696.71,666.04,682,45186766.99
2018-04-30 9:04,680.39,669.81,692.45,662.11,687.51,60528460.58
2018-05-01 9:05,650.3,670.75,675.01,627.2,669.81,97704474.51
2018-05-02 9:05,676.86,685.02,689.98,660.63,670.75,65675595.56
2018-05-03 9:05,738.49,775.51,784.76,684,685.02,133925587.3
2018-05-04 9:05,780.88,783.01,805.31,757.1,775.51,111563539
2018-05-05 9:05,806.71,812,824.67,778.5,783.01,75657582.61
2018-05-06 9:05,787.81,784.28,828.97,750.7,812,78244583.06
2018-05-07 9:05,736.1,752.42,789.98,695.12,784.28,156762360.1
