"DateTime","Average USD","Average USD"
"2018-07-23 00:00:00",45.55,45.55
"2018-07-24 00:00:00",,
"2018-07-25 00:00:00",104.99,104.99
"2018-07-26 00:00:00",91.4,91.4
"2018-07-27 00:00:00",46.09,46.09
"2018-07-28 00:00:00",,
"2018-07-29 00:00:00",,
"2018-07-30 00:00:00",,
"2018-07-31 00:00:00",45.81,45.81
"2018-08-01 00:00:00",,
"2018-08-02 00:00:00",41.73,41.73
"2018-08-03 00:00:00",41.09,41.09
"2018-08-04 00:00:00",,
"2018-08-05 00:00:00",,
"2018-08-06 00:00:00",96.15,96.15
"2018-08-07 00:00:00",101.2,101.2
"2018-08-08 00:00:00",,
"2018-08-09 00:00:00",,
"2018-08-10 00:00:00",65.46,65.46
"2018-08-11 00:00:00",,
"2018-08-12 00:00:00",412.51,412.51
"2018-08-13 00:00:00",31.8,31.8
"2018-08-14 00:00:00",541.42,541.42
"2018-08-15 00:00:00",65.7,65.7
"2018-08-16 00:00:00",28.11,28.11
"2018-08-17 00:00:00",28.63,28.63
"2018-08-18 00:00:00",36.2,36.2
"2018-08-19 00:00:00",,
"2018-08-20 00:00:00",,
"2018-08-21 00:00:00",,
"2018-08-22 00:00:00",52.34,52.34
"2018-08-23 00:00:00",,
"2018-08-24 00:00:00",,
"2018-08-25 00:00:00",,
"2018-08-26 00:00:00",47.25,47.25
"2018-08-27 00:00:00",28.72,28.72
"2018-08-28 00:00:00",34.44,34.44
"2018-08-29 00:00:00",,
"2018-08-30 00:00:00",,
"2018-08-31 00:00:00",,
"2018-09-01 00:00:00",44.03,44.03
"2018-09-02 00:00:00",108.4,108.4
"2018-09-03 00:00:00",,
"2018-09-04 00:00:00",,
"2018-09-05 00:00:00",,
"2018-09-06 00:00:00",,
"2018-09-07 00:00:00",22.94,22.94
"2018-09-08 00:00:00",,
"2018-09-09 00:00:00",,
"2018-09-10 00:00:00",,
"2018-09-11 00:00:00",23.28,23.28
"2018-09-12 00:00:00",,
"2018-09-13 00:00:00",,
"2018-09-14 00:00:00",24.36,24.36
"2018-09-15 00:00:00",,
"2018-09-16 00:00:00",33.46,33.46
"2018-09-17 00:00:00",724.27,724.27
"2018-09-18 00:00:00",,
"2018-09-19 00:00:00",,
"2018-09-20 00:00:00",27.19,27.19
"2018-09-21 00:00:00",93.43,93.43
"2018-09-22 00:00:00",39.78,39.78
"2018-09-23 00:00:00",,
"2018-09-24 00:00:00",,
"2018-09-25 00:00:00",,
"2018-09-26 00:00:00",26.34,26.34
"2018-09-27 00:00:00",120.4,120.4
"2018-09-28 00:00:00",,
"2018-09-29 00:00:00",55.56,55.56
"2018-09-30 00:00:00",,
"2018-10-01 00:00:00",69.83,69.83
"2018-10-02 00:00:00",246.27,246.27
"2018-10-03 00:00:00",33.87,33.87
"2018-10-04 00:00:00",105.83,105.83
"2018-10-05 00:00:00",24.44,24.44
"2018-10-06 00:00:00",87.79,87.79
"2018-10-07 00:00:00",,
"2018-10-08 00:00:00",30.09,30.09
"2018-10-09 00:00:00",,
"2018-10-10 00:00:00",,
"2018-10-11 00:00:00",39.8,39.8
"2018-10-12 00:00:00",36.22,36.22
"2018-10-13 00:00:00",,
"2018-10-14 00:00:00",,
"2018-10-15 00:00:00",,
"2018-10-16 00:00:00",,
"2018-10-17 00:00:00",,
"2018-10-18 00:00:00",29.19,29.19
"2018-10-19 00:00:00",,
"2018-10-20 00:00:00",88.39,88.39
"2018-10-21 00:00:00",,
"2018-10-22 00:00:00",,
"2018-10-23 00:00:00",41.92,41.92
"2018-10-24 00:00:00",102.04,102.04
"2018-10-25 00:00:00",35.28,35.28
"2018-10-26 00:00:00",52.95,52.95
"2018-10-27 00:00:00",,
"2018-10-28 00:00:00",27.43,27.43
"2018-10-29 00:00:00",34.29,34.29
"2018-10-30 00:00:00",,
"2018-10-31 00:00:00",25.67,25.67
"2018-11-01 00:00:00",28.8,28.8
"2018-11-02 00:00:00",,
"2018-11-03 00:00:00",28.32,28.32
"2018-11-04 00:00:00",,
"2018-11-05 00:00:00",,
"2018-11-06 00:00:00",81.55,81.55
"2018-11-07 00:00:00",30.68,30.68
"2018-11-08 00:00:00",28.47,28.47
"2018-11-09 00:00:00",,
"2018-11-10 00:00:00",,
"2018-11-11 00:00:00",,
"2018-11-12 00:00:00",29.75,29.75
"2018-11-13 00:00:00",37.04,37.04
"2018-11-14 00:00:00",62.57,62.57
"2018-11-15 00:00:00",,
"2018-11-16 00:00:00",,
"2018-11-17 00:00:00",23.76,23.76
"2018-11-18 00:00:00",65.7,65.7
"2018-11-19 00:00:00",99.97,99.97
"2018-11-20 00:00:00",60.05,60.05
"2018-11-21 00:00:00",57.85,57.85
"2018-11-22 00:00:00",55.78,55.78
"2018-11-23 00:00:00",,
"2018-11-24 00:00:00",15.51,15.51
"2018-11-25 00:00:00",36.95,36.95
"2018-11-26 00:00:00",23.97,23.97
"2018-11-27 00:00:00",25.79,25.79
"2018-11-28 00:00:00",25.4,25.4
"2018-11-29 00:00:00",38.72,38.72
"2018-11-30 00:00:00",1494.86,1494.86
"2018-12-01 00:00:00",,
"2018-12-02 00:00:00",,
"2018-12-03 00:00:00",15.65,15.65
"2018-12-04 00:00:00",15.21,15.21
"2018-12-05 00:00:00",20.05,20.05
"2018-12-06 00:00:00",32.39,32.39
"2018-12-07 00:00:00",46.77,46.77
"2018-12-08 00:00:00",21.78,21.78
