DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2020-05-10,3.0,47.46,142.38,3.0,2.0
2020-05-11,1.0,46.59,46.59,2.0,1.0
2020-05-12,9.0,89.12,802.1,2.0,1.0
2020-05-13,10.0,55.95,559.48,4.0,2.0
2020-05-14,1.0,50.71,50.71,2.0,1.0
2020-05-15,33.0,91.0,3002.95,6.0,4.0
2020-05-16,4.0,51.96,207.86,4.0,2.0
2020-05-17,7.0,63.4,443.81,6.0,3.0
2020-05-18,2.0,52.51,105.02,4.0,2.0
2020-05-19,31.0,53.96,1672.86,10.0,5.0
2020-05-20,27.0,44.74,1208.04,3.0,2.0
2020-05-21,29.0,48.0,1391.89,8.0,5.0
2020-05-22,57.0,44.43,2532.72,13.0,7.0
2020-05-23,47.0,51.18,2405.33,8.0,5.0
2020-05-24,59.0,57.16,3372.26,9.0,4.0
2020-05-25,41.0,63.44,2601.0,12.0,6.0
2020-05-26,36.0,92.74,3338.66,14.0,9.0
2020-05-27,1.0,49.21,49.21,2.0,1.0
2020-05-28,46.0,77.76,3576.78,9.0,5.0
2020-05-29,21.0,55.58,1167.2,10.0,4.0
2020-05-30,38.0,70.61,2683.31,6.0,3.0
2020-05-31,0.0,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0
2020-06-02,12.0,46.23,554.71,5.0,3.0
2020-06-03,12.0,121.03,1452.31,7.0,3.0
2020-06-04,1607.0,34.99,56231.34,165.0,153.0
2020-06-05,38.0,62.32,2368.33,20.0,12.0
2020-06-06,9.0,48.97,440.75,2.0,1.0
2020-06-07,31.0,49.63,1538.51,10.0,5.0
2020-06-08,30.0,48.43,1452.84,9.0,5.0
2020-06-09,55.0,57.32,3152.43,15.0,4.0
2020-06-10,64.0,61.26,3920.91,13.0,6.0
2020-06-11,1539.0,36.78,56606.66,176.0,172.0
2020-06-12,31.0,49.46,1533.24,16.0,9.0
2020-06-13,27.0,47.6,1285.08,13.0,7.0
2020-06-14,44.0,44.92,1976.37,11.0,6.0
2020-06-15,20.0,43.78,875.51,8.0,4.0
2020-06-16,758.0,36.39,27586.1,99.0,98.0
2020-06-17,35.0,58.21,2037.41,15.0,8.0
2020-06-18,14.0,72.71,1017.92,10.0,4.0
2020-06-19,29.0,47.07,1364.92,8.0,4.0
2020-06-20,20.0,48.33,966.58,4.0,2.0
2020-06-21,21.0,47.45,996.53,5.0,3.0
2020-06-22,6.0,65.07,390.44,9.0,4.0
2020-06-23,1467.0,36.53,53596.1,139.0,136.0
2020-06-24,59.0,50.14,2958.54,14.0,7.0
2020-06-25,43.0,47.7,2051.31,6.0,3.0
2020-06-26,15.0,48.87,733.04,12.0,5.0
2020-06-27,17.0,16.15,274.62,5.0,3.0
2020-06-28,15.0,45.38,680.73,5.0,3.0
2020-06-29,12.0,48.04,576.45,6.0,3.0
2020-06-30,1467.0,36.27,53201.21,113.0,111.0
2020-07-01,16.0,44.23,707.65,10.0,7.0
2020-07-02,768.0,36.72,28197.37,61.0,56.0
2020-07-03,34.0,42.59,1448.13,8.0,5.0
2020-07-04,11.0,39.96,439.56,4.0,2.0
2020-07-05,24.0,53.73,1289.55,10.0,5.0
