"DateTime","Unique buyers","Unique buyers"
"2020-03-31 00:00:00",62,62
"2020-04-01 00:00:00",61,61
"2020-04-02 00:00:00",77,77
"2020-04-03 00:00:00",67,67
"2020-04-04 00:00:00",60,60
"2020-04-05 00:00:00",68,68
"2020-04-06 00:00:00",62,62
"2020-04-07 00:00:00",58,58
"2020-04-08 00:00:00",69,69
"2020-04-09 00:00:00",72,72
"2020-04-10 00:00:00",60,60
"2020-04-11 00:00:00",68,68
"2020-04-12 00:00:00",71,71
"2020-04-13 00:00:00",74,74
"2020-04-14 00:00:00",64,64
"2020-04-15 00:00:00",60,60
"2020-04-16 00:00:00",67,67
"2020-04-17 00:00:00",68,68
"2020-04-18 00:00:00",71,71
"2020-04-19 00:00:00",48,48
"2020-04-20 00:00:00",69,69
"2020-04-21 00:00:00",65,65
"2020-04-22 00:00:00",73,73
"2020-04-23 00:00:00",68,68
"2020-04-24 00:00:00",69,69
"2020-04-25 00:00:00",58,58
"2020-04-26 00:00:00",62,62
"2020-04-27 00:00:00",71,71
"2020-04-28 00:00:00",80,80
"2020-04-29 00:00:00",54,54
"2020-04-30 00:00:00",25,25
"2020-05-01 00:00:00",66,66
"2020-05-02 00:00:00",90,90
"2020-05-03 00:00:00",91,91
"2020-05-04 00:00:00",71,71
"2020-05-05 00:00:00",64,64
"2020-05-06 00:00:00",36,36
"2020-05-07 00:00:00",23,23
"2020-05-08 00:00:00",38,38
"2020-05-09 00:00:00",34,34
"2020-05-10 00:00:00",40,40
"2020-05-11 00:00:00",46,46
"2020-05-12 00:00:00",38,38
"2020-05-13 00:00:00",27,27
"2020-05-14 00:00:00",26,26
"2020-05-15 00:00:00",29,29
"2020-05-16 00:00:00",42,42
"2020-05-17 00:00:00",38,38
"2020-05-18 00:00:00",23,23
"2020-05-19 00:00:00",42,42
"2020-05-20 00:00:00",31,31
"2020-05-21 00:00:00",17,17
"2020-05-22 00:00:00",30,30
"2020-05-23 00:00:00",28,28
"2020-05-24 00:00:00",18,18
"2020-05-25 00:00:00",13,13
"2020-05-26 00:00:00",19,19
"2020-05-27 00:00:00",19,19
"2020-05-28 00:00:00",28,28
"2020-05-29 00:00:00",24,24
"2020-05-30 00:00:00",22,22
"2020-05-31 00:00:00",15,15
"2020-06-01 00:00:00",30,30
"2020-06-02 00:00:00",17,17
"2020-06-03 00:00:00",18,18
"2020-06-04 00:00:00",21,21
"2020-06-05 00:00:00",26,26
"2020-06-06 00:00:00",24,24
"2020-06-07 00:00:00",25,25
"2020-06-08 00:00:00",18,18
"2020-06-09 00:00:00",21,21
"2020-06-10 00:00:00",17,17
"2020-06-11 00:00:00",16,16
"2020-06-12 00:00:00",16,16
"2020-06-13 00:00:00",29,29
"2020-06-14 00:00:00",26,26
"2020-06-15 00:00:00",18,18
"2020-06-16 00:00:00",18,18
"2020-06-17 00:00:00",24,24
"2020-06-18 00:00:00",18,18
"2020-06-19 00:00:00",18,18
"2020-06-20 00:00:00",23,23
"2020-06-21 00:00:00",27,27
"2020-06-22 00:00:00",20,20
"2020-06-23 00:00:00",20,20
"2020-06-24 00:00:00",14,14
"2020-06-25 00:00:00",12,12
"2020-06-26 00:00:00",22,22
"2020-06-27 00:00:00",17,17
"2020-06-28 00:00:00",23,23
"2020-06-29 00:00:00",22,22
"2020-06-30 00:00:00",11,11
"2020-07-01 00:00:00",11,11
"2020-07-02 00:00:00",15,15
"2020-07-03 00:00:00",11,11
"2020-07-04 00:00:00",17,17
"2020-07-05 00:00:00",21,21
"2020-07-06 00:00:00",28,28
"2020-07-07 00:00:00",81,81
"2020-07-08 00:00:00",170,170
"2020-07-09 00:00:00",139,139
"2020-07-10 00:00:00",127,127
"2020-07-11 00:00:00",108,108
"2020-07-12 00:00:00",98,98
"2020-07-13 00:00:00",66,66
"2020-07-14 00:00:00",69,69
"2020-07-15 00:00:00",62,62
"2020-07-16 00:00:00",55,55
"2020-07-17 00:00:00",31,31
"2020-07-18 00:00:00",58,58
"2020-07-19 00:00:00",55,55
"2020-07-20 00:00:00",43,43
"2020-07-21 00:00:00",52,52
"2020-07-22 00:00:00",47,47
"2020-07-23 00:00:00",34,34
"2020-07-24 00:00:00",36,36
"2020-07-25 00:00:00",31,31
"2020-07-26 00:00:00",40,40
"2020-07-27 00:00:00",24,24
"2020-07-28 00:00:00",30,30
"2020-07-29 00:00:00",26,26
"2020-07-30 00:00:00",32,32
"2020-07-31 00:00:00",23,23
"2020-08-01 00:00:00",28,28
"2020-08-02 00:00:00",30,30
"2020-08-03 00:00:00",29,29
"2020-08-04 00:00:00",35,35
"2020-08-05 00:00:00",53,53
"2020-08-06 00:00:00",90,90
"2020-08-07 00:00:00",108,108
"2020-08-08 00:00:00",93,93
"2020-08-09 00:00:00",69,69
"2020-08-10 00:00:00",39,39
"2020-08-11 00:00:00",52,52
"2020-08-12 00:00:00",26,26
"2020-08-13 00:00:00",33,33
"2020-08-14 00:00:00",40,40
"2020-08-15 00:00:00",65,65
"2020-08-16 00:00:00",59,59
"2020-08-17 00:00:00",51,51
"2020-08-18 00:00:00",54,54
"2020-08-19 00:00:00",45,45
"2020-08-20 00:00:00",52,52
"2020-08-21 00:00:00",34,34
"2020-08-22 00:00:00",75,75
"2020-08-23 00:00:00",73,73
"2020-08-24 00:00:00",53,53
"2020-08-25 00:00:00",57,57
"2020-08-26 00:00:00",45,45
"2020-08-27 00:00:00",80,80
"2020-08-28 00:00:00",97,97
"2020-08-29 00:00:00",79,79
"2020-08-30 00:00:00",39,39
"2020-08-31 00:00:00",23,23
"2020-09-01 00:00:00",13,13
"2020-09-02 00:00:00",11,11
"2020-09-03 00:00:00",28,28
"2020-09-04 00:00:00",83,83
"2020-09-05 00:00:00",59,59
"2020-09-06 00:00:00",103,103
"2020-09-07 00:00:00",86,86
"2020-09-08 00:00:00",97,97
"2020-09-09 00:00:00",70,70
"2020-09-10 00:00:00",47,47
"2020-09-11 00:00:00",53,53
"2020-09-12 00:00:00",83,83
"2020-09-13 00:00:00",68,68
"2020-09-14 00:00:00",31,31
"2020-09-15 00:00:00",54,54
"2020-09-16 00:00:00",62,62
"2020-09-17 00:00:00",19,19
"2020-09-18 00:00:00",60,60
"2020-09-19 00:00:00",169,169
"2020-09-20 00:00:00",164,164
"2020-09-21 00:00:00",166,166
"2020-09-22 00:00:00",158,158
"2020-09-23 00:00:00",218,218
"2020-09-24 00:00:00",211,211
"2020-09-25 00:00:00",291,291
"2020-09-26 00:00:00",291,291
"2020-09-27 00:00:00",314,314
"2020-09-28 00:00:00",262,262
"2020-09-29 00:00:00",225,225
"2020-09-30 00:00:00",255,255
"2020-10-01 00:00:00",227,227
"2020-10-02 00:00:00",221,221
"2020-10-03 00:00:00",267,267
"2020-10-04 00:00:00",212,212
"2020-10-05 00:00:00",205,205
"2020-10-06 00:00:00",210,210
"2020-10-07 00:00:00",267,267
"2020-10-08 00:00:00",206,206
"2020-10-09 00:00:00",228,228
"2020-10-10 00:00:00",238,238
"2020-10-11 00:00:00",253,253
"2020-10-12 00:00:00",240,240
"2020-10-13 00:00:00",246,246
"2020-10-14 00:00:00",224,224
"2020-10-15 00:00:00",268,268
"2020-10-16 00:00:00",225,225
"2020-10-17 00:00:00",287,287
"2020-10-18 00:00:00",271,271
"2020-10-19 00:00:00",258,258
"2020-10-20 00:00:00",203,203
"2020-10-21 00:00:00",261,261
"2020-10-22 00:00:00",218,218
"2020-10-23 00:00:00",242,242
"2020-10-24 00:00:00",261,261
"2020-10-25 00:00:00",277,277
"2020-10-26 00:00:00",346,346
"2020-10-27 00:00:00",443,443
"2020-10-28 00:00:00",373,373
"2020-10-29 00:00:00",379,379
"2020-10-30 00:00:00",429,429
"2020-10-31 00:00:00",472,472
"2020-11-01 00:00:00",396,396
"2020-11-02 00:00:00",354,354
"2020-11-03 00:00:00",386,386
"2020-11-04 00:00:00",392,392
"2020-11-05 00:00:00",376,376
"2020-11-06 00:00:00",325,325
"2020-11-07 00:00:00",347,347
"2020-11-08 00:00:00",501,501
"2020-11-09 00:00:00",447,447
"2020-11-10 00:00:00",674,674
"2020-11-11 00:00:00",630,630
"2020-11-12 00:00:00",677,677
"2020-11-13 00:00:00",619,619
"2020-11-14 00:00:00",728,728
"2020-11-15 00:00:00",777,777
"2020-11-16 00:00:00",631,631
"2020-11-17 00:00:00",486,486
"2020-11-18 00:00:00",530,530
"2020-11-19 00:00:00",684,684
"2020-11-20 00:00:00",477,477
"2020-11-21 00:00:00",477,477
"2020-11-22 00:00:00",494,494
"2020-11-23 00:00:00",324,324
"2020-11-24 00:00:00",332,332
"2020-11-25 00:00:00",428,428
"2020-11-26 00:00:00",401,401
"2020-11-27 00:00:00",572,572
"2020-11-28 00:00:00",618,618
"2020-11-29 00:00:00",566,566
"2020-11-30 00:00:00",319,319
"2020-12-01 00:00:00",313,313
"2020-12-02 00:00:00",523,523
"2020-12-03 00:00:00",418,418
"2020-12-04 00:00:00",441,441
"2020-12-05 00:00:00",473,473
"2020-12-06 00:00:00",536,536
"2020-12-07 00:00:00",484,484
"2020-12-08 00:00:00",486,486
"2020-12-09 00:00:00",497,497
"2020-12-10 00:00:00",527,527
"2020-12-11 00:00:00",471,471
"2020-12-12 00:00:00",626,626
"2020-12-13 00:00:00",575,575
"2020-12-14 00:00:00",423,423
"2020-12-15 00:00:00",334,334
"2020-12-16 00:00:00",369,369
"2020-12-17 00:00:00",160,160
"2020-12-18 00:00:00",388,388
"2020-12-19 00:00:00",443,443
"2020-12-20 00:00:00",523,523
"2020-12-21 00:00:00",342,342
"2020-12-22 00:00:00",392,392
"2020-12-23 00:00:00",259,259
"2020-12-24 00:00:00",360,360
"2020-12-25 00:00:00",260,260
"2020-12-26 00:00:00",307,307
"2020-12-27 00:00:00",257,257
"2020-12-28 00:00:00",193,193
"2020-12-29 00:00:00",224,224
"2020-12-30 00:00:00",142,142
"2020-12-31 00:00:00",179,179
"2021-01-01 00:00:00",274,274
"2021-01-02 00:00:00",252,252
"2021-01-03 00:00:00",128,128
"2021-01-04 00:00:00",66,66
"2021-01-05 00:00:00",96,96
"2021-01-06 00:00:00",88,88
"2021-01-07 00:00:00",63,63
"2021-01-08 00:00:00",68,68
"2021-01-09 00:00:00",125,125
"2021-01-10 00:00:00",138,138
"2021-01-11 00:00:00",58,58
"2021-01-12 00:00:00",130,130
"2021-01-13 00:00:00",194,194
"2021-01-14 00:00:00",143,143
"2021-01-15 00:00:00",133,133
"2021-01-16 00:00:00",118,118
"2021-01-17 00:00:00",150,150
"2021-01-18 00:00:00",140,140
"2021-01-19 00:00:00",60,60
"2021-01-20 00:00:00",98,98
"2021-01-21 00:00:00",83,83
"2021-01-22 00:00:00",59,59
"2021-01-23 00:00:00",122,122
"2021-01-24 00:00:00",111,111
"2021-01-25 00:00:00",86,86
"2021-01-26 00:00:00",107,107
"2021-01-27 00:00:00",100,100
"2021-01-28 00:00:00",65,65
"2021-01-29 00:00:00",48,48
"2021-01-30 00:00:00",78,78
"2021-01-31 00:00:00",66,66
"2021-02-01 00:00:00",49,49
"2021-02-02 00:00:00",48,48
"2021-02-03 00:00:00",45,45
"2021-02-04 00:00:00",28,28
"2021-02-05 00:00:00",26,26
"2021-02-06 00:00:00",51,51
"2021-02-07 00:00:00",75,75
"2021-02-08 00:00:00",60,60
"2021-02-09 00:00:00",60,60
"2021-02-10 00:00:00",79,79
"2021-02-11 00:00:00",102,102
"2021-02-12 00:00:00",97,97
"2021-02-13 00:00:00",83,83
"2021-02-14 00:00:00",151,151
"2021-02-15 00:00:00",136,136
"2021-02-16 00:00:00",144,144
"2021-02-17 00:00:00",152,152
"2021-02-18 00:00:00",113,113
"2021-02-19 00:00:00",97,97
"2021-02-20 00:00:00",137,137
"2021-02-21 00:00:00",258,258
"2021-02-22 00:00:00",156,156
"2021-02-23 00:00:00",108,108
"2021-02-24 00:00:00",182,182
"2021-02-25 00:00:00",193,193
"2021-02-26 00:00:00",228,228
"2021-02-27 00:00:00",284,284
"2021-02-28 00:00:00",266,266
"2021-03-01 00:00:00",206,206
"2021-03-02 00:00:00",244,244
"2021-03-03 00:00:00",221,221
"2021-03-04 00:00:00",324,324
"2021-03-05 00:00:00",251,251
"2021-03-06 00:00:00",407,407
"2021-03-07 00:00:00",255,255
"2021-03-08 00:00:00",294,294
"2021-03-09 00:00:00",308,308
"2021-03-10 00:00:00",337,337
"2021-03-11 00:00:00",301,301
"2021-03-12 00:00:00",284,284
"2021-03-13 00:00:00",327,327
"2021-03-14 00:00:00",405,405
"2021-03-15 00:00:00",370,370
"2021-03-16 00:00:00",418,418
"2021-03-17 00:00:00",351,351
"2021-03-18 00:00:00",430,430
"2021-03-19 00:00:00",521,521
"2021-03-20 00:00:00",482,482
"2021-03-21 00:00:00",429,429
"2021-03-22 00:00:00",334,334
"2021-03-23 00:00:00",376,376
"2021-03-24 00:00:00",337,337
"2021-03-25 00:00:00",355,355
"2021-03-26 00:00:00",440,440
"2021-03-27 00:00:00",459,459
"2021-03-28 00:00:00",402,402
"2021-03-29 00:00:00",311,311
"2021-03-30 00:00:00",292,292
"2021-03-31 00:00:00",259,259
"2021-04-01 00:00:00",201,201
"2021-04-02 00:00:00",247,247
"2021-04-03 00:00:00",333,333
"2021-04-04 00:00:00",394,394
"2021-04-05 00:00:00",273,273
"2021-04-06 00:00:00",284,284
"2021-04-07 00:00:00",277,277
"2021-04-08 00:00:00",375,375
"2021-04-09 00:00:00",364,364
"2021-04-10 00:00:00",475,475
"2021-04-11 00:00:00",549,549
"2021-04-12 00:00:00",377,377
"2021-04-13 00:00:00",372,372
"2021-04-14 00:00:00",205,205
"2021-04-15 00:00:00",345,345
"2021-04-16 00:00:00",197,197
"2021-04-17 00:00:00",249,249
"2021-04-18 00:00:00",243,243
"2021-04-19 00:00:00",160,160
"2021-04-20 00:00:00",103,103
"2021-04-21 00:00:00",203,203
"2021-04-22 00:00:00",266,266
"2021-04-23 00:00:00",270,270
"2021-04-24 00:00:00",427,427
"2021-04-25 00:00:00",444,444
"2021-04-26 00:00:00",312,312
"2021-04-27 00:00:00",326,326
"2021-04-28 00:00:00",257,257
"2021-04-29 00:00:00",408,408
"2021-04-30 00:00:00",683,683
"2021-05-01 00:00:00",715,715
"2021-05-02 00:00:00",697,697
"2021-05-03 00:00:00",569,569
"2021-05-04 00:00:00",823,823
"2021-05-05 00:00:00",903,903
"2021-05-06 00:00:00",805,805
"2021-05-07 00:00:00",824,824
"2021-05-08 00:00:00",654,654
"2021-05-09 00:00:00",648,648
"2021-05-10 00:00:00",493,493
"2021-05-11 00:00:00",540,540
"2021-05-12 00:00:00",676,676
"2021-05-13 00:00:00",895,895
"2021-05-14 00:00:00",996,996
"2021-05-15 00:00:00",1260,1260
"2021-05-16 00:00:00",1428,1428
"2021-05-17 00:00:00",1580,1580
"2021-05-18 00:00:00",1599,1599
"2021-05-19 00:00:00",1363,1363
"2021-05-20 00:00:00",1581,1581
"2021-05-21 00:00:00",1600,1600
"2021-05-22 00:00:00",1823,1823
"2021-05-23 00:00:00",1729,1729
"2021-05-24 00:00:00",1729,1729
"2021-05-25 00:00:00",1906,1906
"2021-05-26 00:00:00",1833,1833
"2021-05-27 00:00:00",2005,2005
"2021-05-28 00:00:00",2438,2438
"2021-05-29 00:00:00",2911,2911
"2021-05-30 00:00:00",3005,3005
"2021-05-31 00:00:00",3046,3046
"2021-06-01 00:00:00",3224,3224
"2021-06-02 00:00:00",3095,3095
"2021-06-03 00:00:00",2954,2954
"2021-06-04 00:00:00",3440,3440
"2021-06-05 00:00:00",3570,3570
"2021-06-06 00:00:00",3490,3490
"2021-06-07 00:00:00",3547,3547
"2021-06-08 00:00:00",3874,3874
"2021-06-09 00:00:00",3739,3739
"2021-06-10 00:00:00",3937,3937
"2021-06-11 00:00:00",4041,4041
"2021-06-12 00:00:00",4029,4029
"2021-06-13 00:00:00",4061,4061
"2021-06-14 00:00:00",4013,4013
"2021-06-15 00:00:00",4370,4370
"2021-06-16 00:00:00",4842,4842
"2021-06-17 00:00:00",4907,4907
"2021-06-18 00:00:00",5242,5242
"2021-06-19 00:00:00",5569,5569
"2021-06-20 00:00:00",5801,5801
"2021-06-21 00:00:00",6088,6088
"2021-06-22 00:00:00",6300,6300
"2021-06-23 00:00:00",5839,5839
"2021-06-24 00:00:00",6580,6580
"2021-06-25 00:00:00",6611,6611
"2021-06-26 00:00:00",7678,7678
"2021-06-27 00:00:00",7532,7532
"2021-06-28 00:00:00",7803,7803
"2021-06-29 00:00:00",8823,8823
"2021-06-30 00:00:00",9283,9283
"2021-07-01 00:00:00",9921,9921
"2021-07-02 00:00:00",9234,9234
"2021-07-03 00:00:00",10535,10535
"2021-07-04 00:00:00",10971,10971
"2021-07-05 00:00:00",9940,9940
"2021-07-06 00:00:00",14580,14580
"2021-07-07 00:00:00",14540,14540
"2021-07-08 00:00:00",16615,16615
"2021-07-09 00:00:00",14904,14904
"2021-07-10 00:00:00",14468,14468
"2021-07-11 00:00:00",13269,13269
"2021-07-12 00:00:00",10656,10656
"2021-07-13 00:00:00",11387,11387
"2021-07-14 00:00:00",15327,15327
"2021-07-15 00:00:00",25064,25064
"2021-07-16 00:00:00",24697,24697
"2021-07-17 00:00:00",21911,21911
"2021-07-18 00:00:00",18097,18097
"2021-07-19 00:00:00",20296,20296
"2021-07-20 00:00:00",20844,20844
"2021-07-21 00:00:00",18381,18381
"2021-07-22 00:00:00",23757,23757
"2021-07-23 00:00:00",28381,28381
"2021-07-24 00:00:00",23080,23080
"2021-07-25 00:00:00",25215,25215
"2021-07-26 00:00:00",18948,18948
"2021-07-27 00:00:00",17904,17904
"2021-07-28 00:00:00",22997,22997
"2021-07-29 00:00:00",26528,26528
"2021-07-30 00:00:00",25702,25702
"2021-07-31 00:00:00",24812,24812
"2021-08-01 00:00:00",23276,23276
"2021-08-02 00:00:00",24366,24366
"2021-08-03 00:00:00",28537,28537
"2021-08-04 00:00:00",26218,26218
"2021-08-05 00:00:00",28630,28630
"2021-08-06 00:00:00",31429,31429
"2021-08-07 00:00:00",26814,26814
"2021-08-08 00:00:00",27916,27916
"2021-08-09 00:00:00",30469,30469
"2021-08-10 00:00:00",29267,29267
"2021-08-11 00:00:00",32215,32215
"2021-08-12 00:00:00",34257,34257
"2021-08-13 00:00:00",30184,30184
"2021-08-14 00:00:00",32248,32248
"2021-08-15 00:00:00",33079,33079
"2021-08-16 00:00:00",34869,34869
"2021-08-17 00:00:00",36414,36414
"2021-08-18 00:00:00",34259,34259
"2021-08-19 00:00:00",34564,34564
"2021-08-20 00:00:00",34206,34206
"2021-08-21 00:00:00",31941,31941
"2021-08-22 00:00:00",29872,29872
"2021-08-23 00:00:00",27228,27228
"2021-08-24 00:00:00",29283,29283
"2021-08-25 00:00:00",28388,28388
"2021-08-26 00:00:00",31512,31512
"2021-08-27 00:00:00",30101,30101
"2021-08-28 00:00:00",29900,29900
"2021-08-29 00:00:00",29255,29255
"2021-08-30 00:00:00",28917,28917
"2021-08-31 00:00:00",27186,27186
"2021-09-01 00:00:00",25920,25920
"2021-09-02 00:00:00",28737,28737
"2021-09-03 00:00:00",26573,26573
"2021-09-04 00:00:00",30097,30097
"2021-09-05 00:00:00",31172,31172
"2021-09-06 00:00:00",31333,31333
"2021-09-07 00:00:00",32371,32371
"2021-09-08 00:00:00",30984,30984
"2021-09-09 00:00:00",31100,31100
"2021-09-10 00:00:00",31012,31012
"2021-09-11 00:00:00",30936,30936
"2021-09-12 00:00:00",28519,28519
"2021-09-13 00:00:00",27087,27087
"2021-09-14 00:00:00",27957,27957
"2021-09-15 00:00:00",29256,29256
"2021-09-16 00:00:00",29262,29262
"2021-09-17 00:00:00",26740,26740
"2021-09-18 00:00:00",28410,28410
"2021-09-19 00:00:00",27461,27461
"2021-09-20 00:00:00",27782,27782
"2021-09-21 00:00:00",26985,26985
"2021-09-22 00:00:00",28145,28145
"2021-09-23 00:00:00",38494,38494
"2021-09-24 00:00:00",43655,43655
"2021-09-25 00:00:00",36016,36016
"2021-09-26 00:00:00",30614,30614
"2021-09-27 00:00:00",29652,29652
"2021-09-28 00:00:00",31263,31263
"2021-09-29 00:00:00",35782,35782
"2021-09-30 00:00:00",27146,27146
"2021-10-01 00:00:00",35638,35638
"2021-10-02 00:00:00",33552,33552
"2021-10-03 00:00:00",31184,31184
"2021-10-04 00:00:00",37895,37895
"2021-10-05 00:00:00",38865,38865
"2021-10-06 00:00:00",35162,35162
"2021-10-07 00:00:00",35972,35972
"2021-10-08 00:00:00",34859,34859
"2021-10-09 00:00:00",33430,33430
"2021-10-10 00:00:00",32368,32368
"2021-10-11 00:00:00",34244,34244
"2021-10-12 00:00:00",33295,33295
"2021-10-13 00:00:00",32028,32028
"2021-10-14 00:00:00",26406,26406
"2021-10-15 00:00:00",28605,28605
"2021-10-16 00:00:00",30905,30905
"2021-10-17 00:00:00",32225,32225
"2021-10-18 00:00:00",33401,33401
"2021-10-19 00:00:00",32451,32451
"2021-10-20 00:00:00",31697,31697
"2021-10-21 00:00:00",30431,30431
"2021-10-22 00:00:00",31390,31390
"2021-10-23 00:00:00",31776,31776
"2021-10-24 00:00:00",30615,30615
"2021-10-25 00:00:00",31500,31500
"2021-10-26 00:00:00",31486,31486
"2021-10-27 00:00:00",30995,30995
"2021-10-28 00:00:00",30930,30930
"2021-10-29 00:00:00",31767,31767
"2021-10-30 00:00:00",32707,32707
"2021-10-31 00:00:00",32602,32602
"2021-11-01 00:00:00",33281,33281
"2021-11-02 00:00:00",38421,38421
"2021-11-03 00:00:00",38925,38925
"2021-11-04 00:00:00",54485,54485
"2021-11-05 00:00:00",64198,64198
"2021-11-06 00:00:00",54243,54243
"2021-11-07 00:00:00",49963,49963
"2021-11-08 00:00:00",46914,46914
"2021-11-09 00:00:00",47493,47493
"2021-11-10 00:00:00",56007,56007
"2021-11-11 00:00:00",52873,52873
"2021-11-12 00:00:00",49524,49524
"2021-11-13 00:00:00",46604,46604
"2021-11-14 00:00:00",44934,44934
"2021-11-15 00:00:00",34957,34957
"2021-11-16 00:00:00",35986,35986
"2021-11-17 00:00:00",37156,37156
"2021-11-18 00:00:00",50652,50652
"2021-11-19 00:00:00",47720,47720
"2021-11-20 00:00:00",45152,45152
"2021-11-21 00:00:00",42022,42022
"2021-11-22 00:00:00",42988,42988
"2021-11-23 00:00:00",39773,39773
"2021-11-24 00:00:00",42712,42712
"2021-11-25 00:00:00",39875,39875
"2021-11-26 00:00:00",39489,39489
"2021-11-27 00:00:00",36643,36643
"2021-11-28 00:00:00",35967,35967
"2021-11-29 00:00:00",37328,37328
"2021-11-30 00:00:00",38394,38394
"2021-12-01 00:00:00",38709,38709
"2021-12-02 00:00:00",37636,37636
"2021-12-03 00:00:00",36480,36480
"2021-12-04 00:00:00",37561,37561
"2021-12-05 00:00:00",32584,32584
"2021-12-06 00:00:00",32330,32330
"2021-12-07 00:00:00",32160,32160
"2021-12-08 00:00:00",42028,42028
"2021-12-09 00:00:00",32649,32649
"2021-12-10 00:00:00",30076,30076
"2021-12-11 00:00:00",27679,27679
"2021-12-12 00:00:00",27261,27261
"2021-12-13 00:00:00",28943,28943
"2021-12-14 00:00:00",30818,30818
"2021-12-15 00:00:00",31166,31166
"2021-12-16 00:00:00",27532,27532
"2021-12-17 00:00:00",26822,26822
"2021-12-18 00:00:00",24163,24163
"2021-12-19 00:00:00",24368,24368
"2021-12-20 00:00:00",24806,24806
"2021-12-21 00:00:00",24372,24372
"2021-12-22 00:00:00",25082,25082
"2021-12-23 00:00:00",24367,24367
"2021-12-24 00:00:00",21696,21696
"2021-12-25 00:00:00",18896,18896
"2021-12-26 00:00:00",22764,22764
"2021-12-27 00:00:00",24372,24372
"2021-12-28 00:00:00",25173,25173
"2021-12-29 00:00:00",24178,24178
"2021-12-30 00:00:00",23527,23527
"2021-12-31 00:00:00",20160,20160
"2022-01-01 00:00:00",19070,19070
"2022-01-02 00:00:00",21909,21909
"2022-01-03 00:00:00",23214,23214
"2022-01-04 00:00:00",23211,23211
"2022-01-05 00:00:00",23736,23736
"2022-01-06 00:00:00",21394,21394
"2022-01-07 00:00:00",19839,19839
"2022-01-08 00:00:00",19227,19227
"2022-01-09 00:00:00",18435,18435
"2022-01-10 00:00:00",19391,19391
"2022-01-11 00:00:00",19089,19089
"2022-01-12 00:00:00",19153,19153
"2022-01-13 00:00:00",19126,19126
"2022-01-14 00:00:00",18735,18735
"2022-01-15 00:00:00",19413,19413
"2022-01-16 00:00:00",24768,24768
"2022-01-17 00:00:00",28493,28493
"2022-01-18 00:00:00",20714,20714
"2022-01-19 00:00:00",25272,25272
"2022-01-20 00:00:00",35983,35983
"2022-01-21 00:00:00",26834,26834
"2022-01-22 00:00:00",20600,20600
"2022-01-23 00:00:00",19860,19860
"2022-01-24 00:00:00",19533,19533
"2022-01-25 00:00:00",19581,19581
"2022-01-26 00:00:00",19834,19834
"2022-01-27 00:00:00",18189,18189
"2022-01-28 00:00:00",17263,17263
"2022-01-29 00:00:00",16739,16739
"2022-01-30 00:00:00",17373,17373
"2022-01-31 00:00:00",16921,16921
"2022-02-01 00:00:00",17332,17332
"2022-02-02 00:00:00",17890,17890
"2022-02-03 00:00:00",19470,19470
"2022-02-04 00:00:00",24001,24001
"2022-02-05 00:00:00",19856,19856
"2022-02-06 00:00:00",20161,20161
"2022-02-07 00:00:00",24967,24967
"2022-02-08 00:00:00",31698,31698
"2022-02-09 00:00:00",34160,34160
"2022-02-10 00:00:00",35642,35642
"2022-02-11 00:00:00",30530,30530
"2022-02-12 00:00:00",23347,23347
"2022-02-13 00:00:00",22842,22842
"2022-02-14 00:00:00",21187,21187
"2022-02-15 00:00:00",23069,23069
"2022-02-16 00:00:00",19219,19219
"2022-02-17 00:00:00",20010,20010
"2022-02-18 00:00:00",19434,19434
"2022-02-19 00:00:00",19458,19458
"2022-02-20 00:00:00",17861,17861
"2022-02-21 00:00:00",18364,18364
"2022-02-22 00:00:00",16910,16910
"2022-02-23 00:00:00",17628,17628
"2022-02-24 00:00:00",16255,16255
"2022-02-25 00:00:00",15828,15828
"2022-02-26 00:00:00",15099,15099
"2022-02-27 00:00:00",14878,14878
"2022-02-28 00:00:00",15937,15937
"2022-03-01 00:00:00",15889,15889
"2022-03-02 00:00:00",15828,15828
"2022-03-03 00:00:00",15436,15436
"2022-03-04 00:00:00",14810,14810
"2022-03-05 00:00:00",14256,14256
"2022-03-06 00:00:00",14180,14180
"2022-03-07 00:00:00",14442,14442
"2022-03-08 00:00:00",10463,10463
"2022-03-09 00:00:00",13908,13908
"2022-03-10 00:00:00",13308,13308
"2022-03-11 00:00:00",11849,11849
"2022-03-12 00:00:00",12116,12116
"2022-03-13 00:00:00",11805,11805
"2022-03-14 00:00:00",11796,11796
"2022-03-15 00:00:00",12057,12057
"2022-03-16 00:00:00",11910,11910
"2022-03-17 00:00:00",11399,11399
"2022-03-18 00:00:00",9921,9921
"2022-03-19 00:00:00",9539,9539
"2022-03-20 00:00:00",9194,9194
"2022-03-21 00:00:00",9365,9365
"2022-03-22 00:00:00",9916,9916
"2022-03-23 00:00:00",12186,12186
"2022-03-24 00:00:00",12706,12706
"2022-03-25 00:00:00",10860,10860
"2022-03-26 00:00:00",6557,6557
"2022-03-27 00:00:00",10098,10098
"2022-03-28 00:00:00",10648,10648
"2022-03-29 00:00:00",9461,9461
"2022-03-30 00:00:00",4673,4673
"2022-03-31 00:00:00",4102,4102
"2022-04-01 00:00:00",3686,3686
"2022-04-02 00:00:00",4116,4116
"2022-04-03 00:00:00",4247,4247
"2022-04-04 00:00:00",4627,4627
"2022-04-05 00:00:00",4735,4735
"2022-04-06 00:00:00",14267,14267
"2022-04-07 00:00:00",14240,14240
"2022-04-08 00:00:00",13128,13128
